symbol,date,price,volume,carry
HE.V.0,2015-02-18,64.9,1082471.0,2.1
HG.V.0,2015-02-18,2.6125,1082471.0,2.1
LE.V.0,2015-02-18,152.9,1082471.0,2.1
PL.V.0,2015-02-18,1173.5,1082471.0,2.1
RB.V.0,2015-02-18,1.5593,1082471.0,2.1
SI.V.0,2015-02-18,16.51,1082471.0,2.1
ZC.V.0,2015-02-18,383.5,1082471.0,2.1
ZL.V.0,2015-02-18,32.06,1082471.0,2.1
ZM.V.0,2015-02-18,339.0,1082471.0,2.1
ZR.V.0,2015-02-18,10.88,1082471.0,2.1
ZS.V.0,2015-02-18,996.5,1082471.0,2.1
CL.V.0,2015-02-19,51.19,1082471.0,2.13
GC.V.0,2015-02-19,1208.7,1082471.0,2.13
GF.V.0,2015-02-19,202.375,1082471.0,2.13
HE.V.0,2015-02-19,67.225,1082471.0,2.13
HG.V.0,2015-02-19,2.6155,1082471.0,2.13
LE.V.0,2015-02-19,151.75,1082471.0,2.13
PL.V.0,2015-02-19,1172.0,1082471.0,2.13
RB.V.0,2015-02-19,1.6201,1082471.0,2.13
SI.V.0,2015-02-19,16.39,1082471.0,2.13
ZC.V.0,2015-02-19,390.0,1082471.0,2.13
ZL.V.0,2015-02-19,31.87,1082471.0,2.13
ZM.V.0,2015-02-19,347.3,1082471.0,2.13
ZR.V.0,2015-02-19,11.025,1082471.0,2.13
ZS.V.0,2015-02-19,1007.25,1082471.0,2.13
CL.V.0,2015-02-20,50.75,1090898.0,2.13
GC.V.0,2015-02-20,1203.4,1090898.0,2.13
GF.V.0,2015-02-20,199.15,1090898.0,2.13
HE.V.0,2015-02-20,67.55,1090898.0,2.13
HG.V.0,2015-02-20,2.6045,1090898.0,2.13
LE.V.0,2015-02-20,148.5,1090898.0,2.13
PL.V.0,2015-02-20,1163.8,1090898.0,2.13
RB.V.0,2015-02-20,1.8439,1090898.0,2.13
SI.V.0,2015-02-20,16.235,1090898.0,2.13
ZC.V.0,2015-02-20,385.5,1090898.0,2.13
ZL.V.0,2015-02-20,31.48,1090898.0,2.13
ZM.V.0,2015-02-20,347.1,1090898.0,2.13
ZR.V.0,2015-02-20,10.79,1090898.0,2.13
ZS.V.0,2015-02-20,999.75,1090898.0,2.13
CL.V.0,2015-02-22,50.4,1090898.0,
GC.V.0,2015-02-22,1202.2,1090898.0,
HG.V.0,2015-02-22,2.607,1090898.0,
PL.V.0,2015-02-22,1165.4,1090898.0,
RB.V.0,2015-02-22,1.8425,1090898.0,
SI.V.0,2015-02-22,16.205,1090898.0,
CL.V.0,2015-02-23,49.37,1090898.0,2.1
GC.V.0,2015-02-23,1203.0,1090898.0,2.1
GF.V.0,2015-02-23,198.275,1090898.0,2.1
HE.V.0,2015-02-23,68.45,1090898.0,2.1
HG.V.0,2015-02-23,2.5915,1090898.0,2.1
LE.V.0,2015-02-23,147.2,1090898.0,2.1
PL.V.0,2015-02-23,1165.0,1090898.0,2.1
RB.V.0,2015-02-23,1.8366,1090898.0,2.1
SI.V.0,2015-02-23,16.315,1090898.0,2.1
ZC.V.0,2015-02-23,379.0,1090898.0,2.1
ZL.V.0,2015-02-23,31.28,1090898.0,2.1
ZM.V.0,2015-02-23,338.1,1090898.0,2.1
ZR.V.0,2015-02-23,10.71,1090898.0,2.1
ZS.V.0,2015-02-23,998.0,1090898.0,2.1
CL.V.0,2015-02-24,49.22,1090898.0,2.11
GC.V.0,2015-02-24,1204.8,1090898.0,2.11
GF.V.0,2015-02-24,195.8,1090898.0,2.11
HE.V.0,2015-02-24,69.05,1090898.0,2.11
HG.V.0,2015-02-24,2.649,1090898.0,2.11
LE.V.0,2015-02-24,145.45,1090898.0,2.11
PL.V.0,2015-02-24,1169.1,1090898.0,2.11
RB.V.0,2015-02-24,1.8166,1090898.0,2.11
SI.V.0,2015-02-24,16.385,1090898.0,2.11
ZC.V.0,2015-02-24,377.75,1090898.0,2.11
ZL.V.0,2015-02-24,31.6,1090898.0,2.11
ZM.V.0,2015-02-24,345.6,1090898.0,2.11
ZR.V.0,2015-02-24,10.7,1090898.0,2.11
ZS.V.0,2015-02-24,1015.5,1090898.0,2.11
CL.V.0,2015-02-25,50.92,1090898.0,2.08
GC.V.0,2015-02-25,1205.2,1090898.0,2.08
GF.V.0,2015-02-25,196.375,1090898.0,2.08
HE.V.0,2015-02-25,68.825,1090898.0,2.08
HG.V.0,2015-02-25,2.6625,1090898.0,2.08
LE.V.0,2015-02-25,147.4,1090898.0,2.08
PL.V.0,2015-02-25,1173.9,1090898.0,2.08
RB.V.0,2015-02-25,1.9278,1090898.0,2.08
SI.V.0,2015-02-25,16.515,1090898.0,2.08
ZC.V.0,2015-02-25,376.0,1090898.0,2.08
ZL.V.0,2015-02-25,31.87,1090898.0,2.08
ZM.V.0,2015-02-25,340.2,1090898.0,2.08
ZR.V.0,2015-02-25,10.765,1090898.0,2.08
ZS.V.0,2015-02-25,1011.25,1090898.0,2.08
CL.V.0,2015-02-26,48.87,1090898.0,2.09
GC.V.0,2015-02-26,1210.0,1090898.0,2.09
GF.V.0,2015-02-26,200.65,1090898.0,2.09
HE.V.0,2015-02-26,66.825,1090898.0,2.09
HG.V.0,2015-02-26,2.7185,1090898.0,2.09
LE.V.0,2015-02-26,149.85,1090898.0,2.09
PL.V.0,2015-02-26,1177.7,1090898.0,2.09
RB.V.0,2015-02-26,1.9377,1090898.0,2.09
SI.V.0,2015-02-26,16.57,1090898.0,2.09
ZC.V.0,2015-02-26,388.25,1090898.0,2.09
ZL.V.0,2015-02-26,32.01,1090898.0,2.09
ZM.V.0,2015-02-26,344.6,1090898.0,2.09
ZR.V.0,2015-02-26,10.68,1090898.0,2.09
ZS.V.0,2015-02-26,1026.5,1090898.0,2.09
CL.V.0,2015-02-27,49.52,1101201.0,2.17
GC.V.0,2015-02-27,1213.7,1101201.0,2.17
GF.V.0,2015-02-27,200.725,1101201.0,2.17
HE.V.0,2015-02-27,67.8,1101201.0,2.17
HG.V.0,2015-02-27,2.69,1101201.0,2.17
LE.V.0,2015-02-27,152.1,1101201.0,2.17
PL.V.0,2015-02-27,1188.0,1101201.0,2.17
RB.V.0,2015-02-27,1.9759,1101201.0,2.17
SI.V.0,2015-02-27,16.545,1101201.0,2.17
ZC.V.0,2015-02-27,391.5,1101201.0,2.17
ZL.V.0,2015-02-27,32.97,1101201.0,2.17
ZM.V.0,2015-02-27,341.4,1101201.0,2.17
ZR.V.0,2015-02-27,10.79,1101201.0,2.17
ZS.V.0,2015-02-27,1030.5,1101201.0,2.17
CL.V.0,2015-03-01,49.39,1101201.0,
GC.V.0,2015-03-01,1213.9,1101201.0,
HG.V.0,2015-03-01,2.705,1101201.0,
PL.V.0,2015-03-01,1184.3,1101201.0,
RB.V.0,2015-03-01,1.9758,1101201.0,
SI.V.0,2015-03-01,16.62,1101201.0,
CL.V.0,2015-03-02,49.82,1101201.0,2.12
GC.V.0,2015-03-02,1206.6,1101201.0,2.12
GF.V.0,2015-03-02,202.075,1101201.0,2.12
HE.V.0,2015-03-02,67.275,1101201.0,2.12
HG.V.0,2015-03-02,2.6925,1101201.0,2.12
LE.V.0,2015-03-02,153.5,1101201.0,2.12
PL.V.0,2015-03-02,1187.3,1101201.0,2.12
RB.V.0,2015-03-02,1.9185,1101201.0,2.12
SI.V.0,2015-03-02,16.42,1101201.0,2.12
ZC.V.0,2015-03-02,388.0,1101201.0,2.12
ZL.V.0,2015-03-02,32.87,1101201.0,2.12
ZM.V.0,2015-03-02,333.4,1101201.0,2.12
ZR.V.0,2015-03-02,10.78,1101201.0,2.12
ZS.V.0,2015-03-02,1013.75,1101201.0,2.12
CL.V.0,2015-03-03,50.47,1101201.0,2.15
GC.V.0,2015-03-03,1204.2,1101201.0,2.15
GF.V.0,2015-03-03,199.8,1101201.0,2.15
HE.V.0,2015-03-03,65.35,1101201.0,2.15
HG.V.0,2015-03-03,2.657,1101201.0,2.15
LE.V.0,2015-03-03,150.875,1101201.0,2.15
PL.V.0,2015-03-03,1186.2,1101201.0,2.15
RB.V.0,2015-03-03,1.9436,1101201.0,2.15
SI.V.0,2015-03-03,16.31,1101201.0,2.15
ZC.V.0,2015-03-03,390.5,1101201.0,2.15
ZL.V.0,2015-03-03,32.97,1101201.0,2.15
ZM.V.0,2015-03-03,333.3,1101201.0,2.15
ZR.V.0,2015-03-03,10.645,1101201.0,2.15
ZS.V.0,2015-03-03,1013.0,1101201.0,2.15
CL.V.0,2015-03-04,51.65,1101201.0,2.13
GC.V.0,2015-03-04,1201.6,1101201.0,2.13
GF.V.0,2015-03-04,206.8,1101201.0,2.13
HE.V.0,2015-03-04,68.6,1101201.0,2.13
HG.V.0,2015-03-04,2.662,1101201.0,2.13
LE.V.0,2015-03-04,154.05,1101201.0,2.13
PL.V.0,2015-03-04,1183.5,1101201.0,2.13
RB.V.0,2015-03-04,1.922,1101201.0,2.13
SI.V.0,2015-03-04,16.205,1101201.0,2.13
ZC.V.0,2015-03-04,389.25,1101201.0,2.13
ZL.V.0,2015-03-04,32.18,1101201.0,2.13
ZM.V.0,2015-03-04,327.8,1101201.0,2.13
ZR.V.0,2015-03-04,10.705,1101201.0,2.13
ZS.V.0,2015-03-04,995.5,1101201.0,2.13
CL.V.0,2015-03-05,50.96,1101201.0,2.15
GC.V.0,2015-03-05,1199.6,1101201.0,2.15
GF.V.0,2015-03-05,205.625,1101201.0,2.15
HE.V.0,2015-03-05,66.7,1101201.0,2.15
HG.V.0,2015-03-05,2.6515,1101201.0,2.15
LE.V.0,2015-03-05,153.675,1101201.0,2.15
PL.V.0,2015-03-05,1181.9,1101201.0,2.15
RB.V.0,2015-03-05,1.9003,1101201.0,2.15
SI.V.0,2015-03-05,16.205,1101201.0,2.15
ZC.V.0,2015-03-05,390.25,1101201.0,2.15
ZL.V.0,2015-03-05,31.59,1101201.0,2.15
ZM.V.0,2015-03-05,325.3,1101201.0,2.15
ZR.V.0,2015-03-05,10.6,1101201.0,2.15
ZS.V.0,2015-03-05,985.5,1101201.0,2.15
CL.V.0,2015-03-06,49.78,1106378.0,2.11
GC.V.0,2015-03-06,1168.2,1106378.0,2.11
GF.V.0,2015-03-06,209.15,1106378.0,2.11
HE.V.0,2015-03-06,66.175,1106378.0,2.11
HG.V.0,2015-03-06,2.6145,1106378.0,2.11
LE.V.0,2015-03-06,155.025,1106378.0,2.11
PL.V.0,2015-03-06,1160.3,1106378.0,2.11
RB.V.0,2015-03-06,1.8823,1106378.0,2.11
SI.V.0,2015-03-06,15.925,1106378.0,2.11
ZC.V.0,2015-03-06,386.0,1106378.0,2.11
ZL.V.0,2015-03-06,31.28,1106378.0,2.11
ZM.V.0,2015-03-06,328.0,1106378.0,2.11
ZR.V.0,2015-03-06,10.515,1106378.0,2.11
ZS.V.0,2015-03-06,985.25,1106378.0,2.11
CL.V.0,2015-03-08,49.39,1106378.0,
GC.V.0,2015-03-08,1168.8,1106378.0,
HG.V.0,2015-03-08,2.5965,1106378.0,
PL.V.0,2015-03-08,1158.6,1106378.0,
RB.V.0,2015-03-08,1.8724,1106378.0,
SI.V.0,2015-03-08,15.85,1106378.0,
CL.V.0,2015-03-09,49.93,1106378.0,2.05
GC.V.0,2015-03-09,1165.7,1106378.0,2.05
GF.V.0,2015-03-09,208.5,1106378.0,2.05
HE.V.0,2015-03-09,65.925,1106378.0,2.05
HG.V.0,2015-03-09,2.6675,1106378.0,2.05
LE.V.0,2015-03-09,153.975,1106378.0,2.05
PL.V.0,2015-03-09,1147.4,1106378.0,2.05
RB.V.0,2015-03-09,1.8714,1106378.0,2.05
SI.V.0,2015-03-09,15.7,1106378.0,2.05
ZC.V.0,2015-03-09,388.5,1106378.0,2.05
ZL.V.0,2015-03-09,30.97,1106378.0,2.05
ZM.V.0,2015-03-09,334.4,1106378.0,2.05
ZR.V.0,2015-03-09,10.545,1106378.0,2.05
ZS.V.0,2015-03-09,993.25,1106378.0,2.05
CL.V.0,2015-03-10,48.74,1106378.0,2.1
GC.V.0,2015-03-10,1163.1,1106378.0,2.1
GF.V.0,2015-03-10,211.0,1106378.0,2.1
HE.V.0,2015-03-10,65.75,1106378.0,2.1
HG.V.0,2015-03-10,2.621,1106378.0,2.1
LE.V.0,2015-03-10,155.2,1106378.0,2.1
PL.V.0,2015-03-10,1130.8,1106378.0,2.1
RB.V.0,2015-03-10,1.8155,1106378.0,2.1
SI.V.0,2015-03-10,15.635,1106378.0,2.1
ZC.V.0,2015-03-10,388.25,1106378.0,2.1
ZL.V.0,2015-03-10,30.98,1106378.0,2.1
ZM.V.0,2015-03-10,331.1,1106378.0,2.1
ZR.V.0,2015-03-10,10.55,1106378.0,2.1
ZS.V.0,2015-03-10,984.25,1106378.0,2.1
CL.V.0,2015-03-11,48.37,1106378.0,1.99
GC.V.0,2015-03-11,1154.6,1106378.0,1.99
GF.V.0,2015-03-11,214.15,1106378.0,1.99
HE.V.0,2015-03-11,63.5,1106378.0,1.99
HG.V.0,2015-03-11,2.606,1106378.0,1.99
LE.V.0,2015-03-11,156.15,1106378.0,1.99
PL.V.0,2015-03-11,1121.7,1106378.0,1.99
RB.V.0,2015-03-11,1.8351,1106378.0,1.99
SI.V.0,2015-03-11,15.485,1106378.0,1.99
ZC.V.0,2015-03-11,390.5,1106378.0,1.99
ZL.V.0,2015-03-11,31.11,1106378.0,1.99
ZM.V.0,2015-03-11,333.3,1106378.0,1.99
ZR.V.0,2015-03-11,10.74,1106378.0,1.99
ZS.V.0,2015-03-11,993.25,1106378.0,1.99
CL.V.0,2015-03-12,47.08,1106378.0,2.01
GC.V.0,2015-03-12,1153.1,1106378.0,2.01
GF.V.0,2015-03-12,211.825,1106378.0,2.01
HE.V.0,2015-03-12,61.75,1106378.0,2.01
HG.V.0,2015-03-12,2.661,1106378.0,2.01
LE.V.0,2015-03-12,155.9,1106378.0,2.01
PL.V.0,2015-03-12,1117.9,1106378.0,2.01
RB.V.0,2015-03-12,1.8039,1106378.0,2.01
SI.V.0,2015-03-12,15.585,1106378.0,2.01
ZC.V.0,2015-03-12,389.25,1106378.0,2.01
ZL.V.0,2015-03-12,30.89,1106378.0,2.01
ZM.V.0,2015-03-12,332.0,1106378.0,2.01
ZR.V.0,2015-03-12,10.665,1106378.0,2.01
ZS.V.0,2015-03-12,991.5,1106378.0,2.01
CL.V.0,2015-03-13,45.0,1116000.0,1.98
GC.V.0,2015-03-13,1158.4,1116000.0,1.98
GF.V.0,2015-03-13,210.975,1116000.0,1.98
HE.V.0,2015-03-13,62.05,1116000.0,1.98
HG.V.0,2015-03-13,2.6745,1116000.0,1.98
LE.V.0,2015-03-13,153.675,1116000.0,1.98
PL.V.0,2015-03-13,1117.8,1116000.0,1.98
RB.V.0,2015-03-13,1.756,1116000.0,1.98
SI.V.0,2015-03-13,15.64,1116000.0,1.98
ZC.V.0,2015-03-13,380.25,1116000.0,1.98
ZL.V.0,2015-03-13,30.54,1116000.0,1.98
ZM.V.0,2015-03-13,327.4,1116000.0,1.98
ZR.V.0,2015-03-13,10.615,1116000.0,1.98
ZS.V.0,2015-03-13,975.0,1116000.0,1.98
CL.V.0,2015-03-15,43.83,1116000.0,
GC.V.0,2015-03-15,1156.1,1116000.0,
HG.V.0,2015-03-15,2.668,1116000.0,
PL.V.0,2015-03-15,1117.1,1116000.0,
RB.V.0,2015-03-15,1.7367,1116000.0,
SI.V.0,2015-03-15,15.59,1116000.0,
CL.V.0,2015-03-16,43.81,1116000.0,2.03
GC.V.0,2015-03-16,1155.5,1116000.0,2.03
GF.V.0,2015-03-16,210.275,1116000.0,2.03
HE.V.0,2015-03-16,61.9,1116000.0,2.03
HG.V.0,2015-03-16,2.6655,1116000.0,2.03
LE.V.0,2015-03-16,153.25,1116000.0,2.03
PL.V.0,2015-03-16,1108.2,1116000.0,2.03
RB.V.0,2015-03-16,1.7261,1116000.0,2.03
SI.V.0,2015-03-16,15.625,1116000.0,2.03
ZC.V.0,2015-03-16,379.0,1116000.0,2.03
ZL.V.0,2015-03-16,30.36,1116000.0,2.03
ZM.V.0,2015-03-16,323.8,1116000.0,2.03
ZR.V.0,2015-03-16,10.515,1116000.0,2.03
ZS.V.0,2015-03-16,969.25,1116000.0,2.03
CL.V.0,2015-03-17,42.66,1116000.0,1.94
GC.V.0,2015-03-17,1148.8,1116000.0,1.94
GF.V.0,2015-03-17,209.775,1116000.0,1.94
HE.V.0,2015-03-17,61.925,1116000.0,1.94
HG.V.0,2015-03-17,2.6335,1116000.0,1.94
LE.V.0,2015-03-17,153.375,1116000.0,1.94
PL.V.0,2015-03-17,1094.5,1116000.0,1.94
RB.V.0,2015-03-17,1.7196,1116000.0,1.94
SI.V.0,2015-03-17,15.525,1116000.0,1.94
ZC.V.0,2015-03-17,371.25,1116000.0,1.94
ZL.V.0,2015-03-17,30.05,1116000.0,1.94
ZM.V.0,2015-03-17,317.9,1116000.0,1.94
ZR.V.0,2015-03-17,10.595,1116000.0,1.94
ZS.V.0,2015-03-17,955.75,1116000.0,1.94
CL.V.0,2015-03-18,44.57,1116000.0,2.07
GC.V.0,2015-03-18,1170.9,1116000.0,2.07
GF.V.0,2015-03-18,214.45,1116000.0,2.07
HE.V.0,2015-03-18,60.45,1116000.0,2.07
HG.V.0,2015-03-18,2.6065,1116000.0,2.07
LE.V.0,2015-03-18,156.575,1116000.0,2.07
PL.V.0,2015-03-18,1124.9,1116000.0,2.07
RB.V.0,2015-03-18,1.807,1116000.0,2.07
SI.V.0,2015-03-18,15.95,1116000.0,2.07
ZC.V.0,2015-03-18,375.0,1116000.0,2.07
ZL.V.0,2015-03-18,30.61,1116000.0,2.07
ZM.V.0,2015-03-18,321.0,1116000.0,2.07
ZR.V.0,2015-03-18,10.98,1116000.0,2.07
ZS.V.0,2015-03-18,964.25,1116000.0,2.07
CL.V.0,2015-03-19,43.81,1116000.0,2.09
GC.V.0,2015-03-19,1171.2,1116000.0,2.09
GF.V.0,2015-03-19,216.25,1116000.0,2.09
HE.V.0,2015-03-19,58.1,1116000.0,2.09
HG.V.0,2015-03-19,2.6655,1116000.0,2.09
LE.V.0,2015-03-19,150.05,1116000.0,2.09
PL.V.0,2015-03-19,1123.4,1116000.0,2.09
RB.V.0,2015-03-19,1.7701,1116000.0,2.09
SI.V.0,2015-03-19,16.135,1116000.0,2.09
ZC.V.0,2015-03-19,373.75,1116000.0,2.09
ZL.V.0,2015-03-19,30.68,1116000.0,2.09
ZM.V.0,2015-03-19,319.1,1116000.0,2.09
ZR.V.0,2015-03-19,10.905,1116000.0,2.09
ZS.V.0,2015-03-19,962.25,1116000.0,2.09
CL.V.0,2015-03-20,46.45,1124169.0,2.02
GC.V.0,2015-03-20,1181.7,1124169.0,2.02
GF.V.0,2015-03-20,216.425,1124169.0,2.02
HE.V.0,2015-03-20,58.525,1124169.0,2.02
HG.V.0,2015-03-20,2.751,1124169.0,2.02
LE.V.0,2015-03-20,150.825,1124169.0,2.02
PL.V.0,2015-03-20,1137.5,1124169.0,2.02
RB.V.0,2015-03-20,1.7888,1124169.0,2.02
SI.V.0,2015-03-20,16.725,1124169.0,2.02
ZC.V.0,2015-03-20,385.0,1124169.0,2.02
ZL.V.0,2015-03-20,30.7,1124169.0,2.02
ZM.V.0,2015-03-20,323.5,1124169.0,2.02
ZR.V.0,2015-03-20,10.92,1124169.0,2.02
ZS.V.0,2015-03-20,972.5,1124169.0,2.02
CL.V.0,2015-03-22,46.03,1124169.0,
GC.V.0,2015-03-22,1185.9,1124169.0,
HG.V.0,2015-03-22,2.763,1124169.0,
PL.V.0,2015-03-22,1140.8,1124169.0,
RB.V.0,2015-03-22,1.7761,1124169.0,
SI.V.0,2015-03-22,16.795,1124169.0,
CL.V.0,2015-03-23,47.36,1124169.0,2.02
GC.V.0,2015-03-23,1189.0,1124169.0,2.02
GF.V.0,2015-03-23,219.375,1124169.0,2.02
HE.V.0,2015-03-23,73.6,1124169.0,2.02
HG.V.0,2015-03-23,2.861,1124169.0,2.02
LE.V.0,2015-03-23,153.4,1124169.0,2.02
PL.V.0,2015-03-23,1146.6,1124169.0,2.02
RB.V.0,2015-03-23,1.8055,1124169.0,2.02
SI.V.0,2015-03-23,16.98,1124169.0,2.02
ZC.V.0,2015-03-23,389.75,1124169.0,2.02
ZL.V.0,2015-03-23,31.14,1124169.0,2.02
ZM.V.0,2015-03-23,326.8,1124169.0,2.02
ZR.V.0,2015-03-23,10.99,1124169.0,2.02
ZS.V.0,2015-03-23,982.25,1124169.0,2.02
CL.V.0,2015-03-24,47.38,1124169.0,2.01
GC.V.0,2015-03-24,1191.3,1124169.0,2.01
GF.V.0,2015-03-24,218.0,1124169.0,2.01
HE.V.0,2015-03-24,74.125,1124169.0,2.01
HG.V.0,2015-03-24,2.7995,1124169.0,2.01
LE.V.0,2015-03-24,153.175,1124169.0,2.01
PL.V.0,2015-03-24,1138.7,1124169.0,2.01
RB.V.0,2015-03-24,1.7946,1124169.0,2.01
SI.V.0,2015-03-24,16.91,1124169.0,2.01
ZC.V.0,2015-03-24,393.75,1124169.0,2.01
ZL.V.0,2015-03-24,31.1,1124169.0,2.01
ZM.V.0,2015-03-24,326.7,1124169.0,2.01
ZR.V.0,2015-03-24,11.145,1124169.0,2.01
ZS.V.0,2015-03-24,982.25,1124169.0,2.01
CL.V.0,2015-03-25,48.87,1124169.0,2.06
GC.V.0,2015-03-25,1194.4,1124169.0,2.06
GF.V.0,2015-03-25,216.45,1124169.0,2.06
HE.V.0,2015-03-25,74.475,1124169.0,2.06
HG.V.0,2015-03-25,2.7915,1124169.0,2.06
LE.V.0,2015-03-25,152.45,1124169.0,2.06
PL.V.0,2015-03-25,1143.5,1124169.0,2.06
RB.V.0,2015-03-25,1.8274,1124169.0,2.06
SI.V.0,2015-03-25,16.92,1124169.0,2.06
ZC.V.0,2015-03-25,394.25,1124169.0,2.06
ZL.V.0,2015-03-25,31.03,1124169.0,2.06
ZM.V.0,2015-03-25,324.6,1124169.0,2.06
ZR.V.0,2015-03-25,10.95,1124169.0,2.06
ZS.V.0,2015-03-25,978.5,1124169.0,2.06
CL.V.0,2015-03-26,51.1,1124169.0,2.03
GC.V.0,2015-03-26,1202.6,1124169.0,2.03
GF.V.0,2015-03-26,216.65,1124169.0,2.03
HE.V.0,2015-03-26,75.3,1124169.0,2.03
HG.V.0,2015-03-26,2.807,1124169.0,2.03
LE.V.0,2015-03-26,152.35,1124169.0,2.03
PL.V.0,2015-03-26,1152.8,1124169.0,2.03
RB.V.0,2015-03-26,1.873,1124169.0,2.03
SI.V.0,2015-03-26,17.07,1124169.0,2.03
ZC.V.0,2015-03-26,391.0,1124169.0,2.03
ZL.V.0,2015-03-26,31.11,1124169.0,2.03
ZM.V.0,2015-03-26,322.5,1124169.0,2.03
ZR.V.0,2015-03-26,11.11,1124169.0,2.03
ZS.V.0,2015-03-26,974.5,1124169.0,2.03
CL.V.0,2015-03-27,48.43,1128935.0,1.98
GC.V.0,2015-03-27,1198.3,1128935.0,1.98
GF.V.0,2015-03-27,217.7,1128935.0,1.98
HE.V.0,2015-03-27,74.925,1128935.0,1.98
HG.V.0,2015-03-27,2.7645,1128935.0,1.98
LE.V.0,2015-03-27,152.65,1128935.0,1.98
PL.V.0,2015-03-27,1140.3,1128935.0,1.98
RB.V.0,2015-03-27,1.7938,1128935.0,1.98
SI.V.0,2015-03-27,16.97,1128935.0,1.98
ZC.V.0,2015-03-27,391.5,1128935.0,1.98
ZL.V.0,2015-03-27,30.64,1128935.0,1.98
ZM.V.0,2015-03-27,321.3,1128935.0,1.98
ZR.V.0,2015-03-27,10.98,1128935.0,1.98
ZS.V.0,2015-03-27,968.0,1128935.0,1.98
CL.V.0,2015-03-29,48.25,1128935.0,
GC.V.0,2015-03-29,1196.4,1128935.0,
HG.V.0,2015-03-29,2.7555,1128935.0,
PL.V.0,2015-03-29,1138.7,1128935.0,
RB.V.0,2015-03-29,1.7905,1128935.0,
SI.V.0,2015-03-29,16.91,1128935.0,
CL.V.0,2015-03-30,48.6,1128935.0,1.97
GC.V.0,2015-03-30,1185.5,1128935.0,1.97
GF.V.0,2015-03-30,216.925,1128935.0,1.97
HE.V.0,2015-03-30,75.8,1128935.0,1.97
HG.V.0,2015-03-30,2.7805,1128935.0,1.97
LE.V.0,2015-03-30,152.675,1128935.0,1.97
PL.V.0,2015-03-30,1119.6,1128935.0,1.97
RB.V.0,2015-03-30,1.787,1128935.0,1.97
SI.V.0,2015-03-30,16.715,1128935.0,1.97
ZC.V.0,2015-03-30,394.25,1128935.0,1.97
ZL.V.0,2015-03-30,30.47,1128935.0,1.97
ZM.V.0,2015-03-30,323.6,1128935.0,1.97
ZR.V.0,2015-03-30,11.07,1128935.0,1.97
ZS.V.0,2015-03-30,969.0,1128935.0,1.97
CL.V.0,2015-03-31,47.61,1128935.0,2.01
GC.V.0,2015-03-31,1182.9,1128935.0,2.01
GF.V.0,2015-03-31,216.9,1128935.0,2.01
HE.V.0,2015-03-31,75.9,1128935.0,2.01
HG.V.0,2015-03-31,2.743,1128935.0,2.01
LE.V.0,2015-03-31,152.7,1128935.0,2.01
PL.V.0,2015-03-31,1139.9,1128935.0,2.01
RB.V.0,2015-03-31,1.7755,1128935.0,2.01
SI.V.0,2015-03-31,16.615,1128935.0,2.01
ZC.V.0,2015-03-31,376.25,1128935.0,2.01
ZL.V.0,2015-03-31,30.48,1128935.0,2.01
ZM.V.0,2015-03-31,326.0,1128935.0,2.01
ZR.V.0,2015-03-31,10.915,1128935.0,2.01
ZS.V.0,2015-03-31,972.75,1128935.0,2.01
CL.V.0,2015-04-01,49.63,1128935.0,2.02
GC.V.0,2015-04-01,1203.8,1128935.0,2.02
GF.V.0,2015-04-01,217.725,1128935.0,2.02
HE.V.0,2015-04-01,76.25,1128935.0,2.02
HG.V.0,2015-04-01,2.744,1128935.0,2.02
LE.V.0,2015-04-01,152.65,1128935.0,2.02
PL.V.0,2015-04-01,1161.3,1128935.0,2.02
RB.V.0,2015-04-01,1.82,1128935.0,2.02
SI.V.0,2015-04-01,16.955,1128935.0,2.02
ZC.V.0,2015-04-01,381.5,1128935.0,2.02
ZL.V.0,2015-04-01,30.74,1128935.0,2.02
ZM.V.0,2015-04-01,331.4,1128935.0,2.02
ZR.V.0,2015-04-01,10.77,1128935.0,2.02
ZS.V.0,2015-04-01,989.25,1128935.0,2.02
CL.V.0,2015-04-02,49.55,1128935.0,2.06
GC.V.0,2015-04-02,1202.5,1128935.0,2.06
GF.V.0,2015-04-02,217.375,1128935.0,2.06
HE.V.0,2015-04-02,75.875,1128935.0,2.06
HG.V.0,2015-04-02,2.7315,1128935.0,2.06
LE.V.0,2015-04-02,153.325,1128935.0,2.06
PL.V.0,2015-04-02,1154.8,1128935.0,2.06
RB.V.0,2015-04-02,1.7717,1128935.0,2.06
SI.V.0,2015-04-02,16.755,1128935.0,2.06
ZC.V.0,2015-04-02,386.75,1128935.0,2.06
ZL.V.0,2015-04-02,30.93,1128935.0,2.06
ZM.V.0,2015-04-02,327.5,1128935.0,2.06
ZR.V.0,2015-04-02,10.87,1128935.0,2.06
ZS.V.0,2015-04-02,984.5,1128935.0,2.06
CL.V.0,2015-04-05,50.0,1140614.0,
GC.V.0,2015-04-05,1217.8,1140614.0,
HG.V.0,2015-04-05,2.7475,1140614.0,
PL.V.0,2015-04-05,1175.0,1140614.0,
RB.V.0,2015-04-05,1.7748,1140614.0,
SI.V.0,2015-04-05,17.075,1140614.0,
CL.V.0,2015-04-06,51.78,1140614.0,2.1
GC.V.0,2015-04-06,1214.8,1140614.0,2.1
GF.V.0,2015-04-06,219.975,1140614.0,2.1
HE.V.0,2015-04-06,63.0,1140614.0,2.1
HG.V.0,2015-04-06,2.728,1140614.0,2.1
LE.V.0,2015-04-06,148.525,1140614.0,2.1
