date,symbol,root,settle
2020-06-30,ZS.V.0,ZS,869.75
2020-07-01,CL.V.0,CL,39.5
2020-07-01,GC.V.0,GC,1778.3
2020-07-01,GF.V.0,GF,132.75
2020-07-01,HE.V.0,HE,48.9
2020-07-01,HG.V.0,HG,2.753
2020-07-01,LE.V.0,LE,97.5
2020-07-01,PL.V.0,PL,836.6
2020-07-01,RB.V.0,RB,1.2124
2020-07-01,SI.V.0,SI,18.27
2020-07-01,ZC.V.0,ZC,349.5
2020-07-01,ZL.V.0,ZL,28.99
2020-07-01,ZM.V.0,ZM,296.4
2020-07-01,ZR.V.0,ZR,12.365
2020-07-01,ZS.V.0,ZS,899.25
2020-07-02,CL.V.0,CL,40.27
2020-07-02,GC.V.0,GC,1787.0
2020-07-02,GF.V.0,GF,135.9
2020-07-02,HE.V.0,HE,49.05
2020-07-02,HG.V.0,HG,2.745
2020-07-02,LE.V.0,LE,100.05
2020-07-02,PL.V.0,PL,827.9
2020-07-02,RB.V.0,RB,1.243
2020-07-02,SI.V.0,SI,18.25
2020-07-02,ZC.V.0,ZC,353.0
2020-07-02,ZL.V.0,ZL,28.69
2020-07-02,ZM.V.0,ZM,304.1
2020-07-02,ZR.V.0,ZR,12.32
2020-07-02,ZS.V.0,ZS,897.25
2020-07-03,CL.V.0,CL,40.32
2020-07-03,GC.V.0,GC,1787.3
2020-07-03,HG.V.0,HG,2.721
2020-07-03,PL.V.0,PL,825.8
2020-07-03,RB.V.0,RB,1.244
2020-07-03,SI.V.0,SI,18.31
2020-07-05,CL.V.0,CL,40.39
2020-07-05,GC.V.0,GC,1786.4
2020-07-05,HG.V.0,HG,2.7295
2020-07-05,PL.V.0,PL,826.9
2020-07-05,RB.V.0,RB,1.2575
2020-07-05,SI.V.0,SI,18.33
2020-07-06,CL.V.0,CL,40.74
2020-07-06,GC.V.0,GC,1790.1
2020-07-06,GF.V.0,GF,136.125
2020-07-06,HE.V.0,HE,49.225
2020-07-06,HG.V.0,HG,2.7895
2020-07-06,LE.V.0,LE,100.275
2020-07-06,PL.V.0,PL,842.7
2020-07-06,RB.V.0,RB,1.2442
2020-07-06,SI.V.0,SI,18.53
2020-07-06,ZC.V.0,ZC,346.75
2020-07-06,ZL.V.0,ZL,29.2
2020-07-06,ZM.V.0,ZM,305.8
2020-07-06,ZR.V.0,ZR,12.2
2020-07-06,ZS.V.0,ZS,897.0
2020-07-07,CL.V.0,CL,40.38
2020-07-07,GC.V.0,GC,1807.1
2020-07-07,GF.V.0,GF,135.3
2020-07-07,HE.V.0,HE,49.2
2020-07-07,HG.V.0,HG,2.791
2020-07-07,LE.V.0,LE,100.175
2020-07-07,PL.V.0,PL,861.4
2020-07-07,RB.V.0,RB,1.2736
2020-07-07,SI.V.0,SI,18.605
2020-07-07,ZC.V.0,ZC,352.5
2020-07-07,ZL.V.0,ZL,29.54
2020-07-07,ZM.V.0,ZM,303.0
2020-07-07,ZR.V.0,ZR,12.305
2020-07-07,ZS.V.0,ZS,901.75
2020-07-08,CL.V.0,CL,40.9
2020-07-08,GC.V.0,GC,1818.4
2020-07-08,GF.V.0,GF,133.8
2020-07-08,HE.V.0,HE,48.05
2020-07-08,HG.V.0,HG,2.825
2020-07-08,LE.V.0,LE,99.275
2020-07-08,PL.V.0,PL,881.3
2020-07-08,RB.V.0,RB,1.2863
2020-07-08,SI.V.0,SI,19.16
2020-07-08,ZC.V.0,ZC,353.75
2020-07-08,ZL.V.0,ZL,29.21
2020-07-08,ZM.V.0,ZM,301.7
2020-07-08,ZR.V.0,ZR,12.08
2020-07-08,ZS.V.0,ZS,896.75
2020-07-09,CL.V.0,CL,39.66
2020-07-09,GC.V.0,GC,1808.9
2020-07-09,GF.V.0,GF,134.45
2020-07-09,HE.V.0,HE,50.525
2020-07-09,HG.V.0,HG,2.8445
2020-07-09,LE.V.0,LE,99.75
2020-07-09,PL.V.0,PL,852.9
2020-07-09,RB.V.0,RB,1.2511
2020-07-09,SI.V.0,SI,19.04
2020-07-09,ZC.V.0,ZC,357.75
2020-07-09,ZL.V.0,ZL,28.91
2020-07-09,ZM.V.0,ZM,305.4
2020-07-09,ZR.V.0,ZR,12.035
2020-07-09,ZS.V.0,ZS,901.5
2020-07-10,CL.V.0,CL,40.62
2020-07-10,GC.V.0,GC,1801.8
2020-07-10,GF.V.0,GF,135.75
2020-07-10,HE.V.0,HE,49.75
2020-07-10,HG.V.0,HG,2.913
2020-07-10,LE.V.0,LE,100.175
2020-07-10,PL.V.0,PL,841.5
2020-07-10,RB.V.0,RB,1.2815
2020-07-10,SI.V.0,SI,19.08
2020-07-10,ZC.V.0,ZC,344.0
2020-07-10,ZL.V.0,ZL,28.8
2020-07-10,ZM.V.0,ZM,300.0
2020-07-10,ZR.V.0,ZR,11.955
2020-07-10,ZS.V.0,ZS,889.75
2020-07-12,CL.V.0,CL,40.14
2020-07-12,GC.V.0,GC,1803.9
2020-07-12,HG.V.0,HG,2.912
2020-07-12,PL.V.0,PL,844.8
2020-07-12,RB.V.0,RB,1.2657
2020-07-12,SI.V.0,SI,19.16
2020-07-13,CL.V.0,CL,39.59
2020-07-13,GC.V.0,GC,1804.9
2020-07-13,GF.V.0,GF,137.25
2020-07-13,HE.V.0,HE,51.525
2020-07-13,HG.V.0,HG,2.932
2020-07-13,LE.V.0,LE,99.925
2020-07-13,PL.V.0,PL,849.9
2020-07-13,RB.V.0,RB,1.2453
2020-07-13,SI.V.0,SI,19.505
2020-07-13,ZC.V.0,ZC,335.75
2020-07-13,ZL.V.0,ZL,28.68
2020-07-13,ZM.V.0,ZM,291.5
2020-07-13,ZR.V.0,ZR,12.0
2020-07-13,ZS.V.0,ZS,874.75
2020-07-14,CL.V.0,CL,40.49
2020-07-14,GC.V.0,GC,1812.7
2020-07-14,GF.V.0,GF,137.025
2020-07-14,HE.V.0,HE,49.975
2020-07-14,HG.V.0,HG,2.954
2020-07-14,LE.V.0,LE,98.95
2020-07-14,PL.V.0,PL,844.3
2020-07-14,RB.V.0,RB,1.2606
2020-07-14,SI.V.0,SI,19.725
2020-07-14,ZC.V.0,ZC,333.25
2020-07-14,ZL.V.0,ZL,29.14
2020-07-14,ZM.V.0,ZM,292.6
2020-07-14,ZR.V.0,ZR,12.035
2020-07-14,ZS.V.0,ZS,878.5
2020-07-15,CL.V.0,CL,40.99
2020-07-15,GC.V.0,GC,1815.9
2020-07-15,GF.V.0,GF,139.825
2020-07-15,HE.V.0,HE,50.175
2020-07-15,HG.V.0,HG,2.89
2020-07-15,LE.V.0,LE,101.8
2020-07-15,PL.V.0,PL,846.5
2020-07-15,RB.V.0,RB,1.2585
2020-07-15,SI.V.0,SI,19.87
2020-07-15,ZC.V.0,ZC,333.5
2020-07-15,ZL.V.0,ZL,29.39
2020-07-15,ZM.V.0,ZM,293.3
2020-07-15,ZR.V.0,ZR,11.955
2020-07-15,ZS.V.0,ZS,883.25
2020-07-16,CL.V.0,CL,40.78
2020-07-16,GC.V.0,GC,1798.1
2020-07-16,GF.V.0,GF,143.075
2020-07-16,HE.V.0,HE,53.675
2020-07-16,HG.V.0,HG,2.8955
2020-07-16,LE.V.0,LE,103.425
2020-07-16,PL.V.0,PL,833.8
2020-07-16,RB.V.0,RB,1.2352
2020-07-16,SI.V.0,SI,19.52
2020-07-16,ZC.V.0,ZC,337.5
2020-07-16,ZL.V.0,ZL,29.81
2020-07-16,ZM.V.0,ZM,294.8
2020-07-16,ZR.V.0,ZR,11.825
2020-07-16,ZS.V.0,ZS,890.75
2020-07-17,CL.V.0,CL,40.57
2020-07-17,GC.V.0,GC,1812.1
2020-07-17,GF.V.0,GF,142.875
2020-07-17,HE.V.0,HE,52.5
2020-07-17,HG.V.0,HG,2.901
2020-07-17,LE.V.0,LE,103.25
2020-07-17,PL.V.0,PL,851.4
2020-07-17,RB.V.0,RB,1.2062
2020-07-17,SI.V.0,SI,19.745
2020-07-17,ZC.V.0,ZC,340.25
2020-07-17,ZL.V.0,ZL,30.58
2020-07-17,ZM.V.0,ZM,294.3
2020-07-17,ZR.V.0,ZR,11.845
2020-07-17,ZS.V.0,ZS,896.0
2020-07-19,CL.V.0,CL,40.78
2020-07-19,GC.V.0,GC,1810.3
2020-07-19,HG.V.0,HG,2.906
2020-07-19,PL.V.0,PL,851.8
2020-07-19,RB.V.0,RB,1.2037
2020-07-19,SI.V.0,SI,19.73
2020-07-20,CL.V.0,CL,40.82
2020-07-20,GC.V.0,GC,1819.3
2020-07-20,GF.V.0,GF,141.8
2020-07-20,HE.V.0,HE,50.425
2020-07-20,HG.V.0,HG,2.93
2020-07-20,LE.V.0,LE,106.6
2020-07-20,PL.V.0,PL,863.0
2020-07-20,RB.V.0,RB,1.2102
2020-07-20,SI.V.0,SI,20.375
2020-07-20,ZC.V.0,ZC,335.5
2020-07-20,ZL.V.0,ZL,30.42
2020-07-20,ZM.V.0,ZM,297.2
2020-07-20,ZR.V.0,ZR,11.825
2020-07-20,ZS.V.0,ZS,900.0
2020-07-21,CL.V.0,CL,41.59
2020-07-21,GC.V.0,GC,1844.8
2020-07-21,GF.V.0,GF,141.125
2020-07-21,HE.V.0,HE,51.6
2020-07-21,HG.V.0,HG,2.9675
2020-07-21,LE.V.0,LE,106.15
2020-07-21,PL.V.0,PL,927.0
2020-07-21,RB.V.0,RB,1.2591
2020-07-21,SI.V.0,SI,22.745
2020-07-21,ZC.V.0,ZC,331.0
2020-07-21,ZL.V.0,ZL,30.66
2020-07-21,ZM.V.0,ZM,293.6
2020-07-21,ZR.V.0,ZR,11.805
2020-07-21,ZS.V.0,ZS,893.5
2020-07-22,CL.V.0,CL,41.67
2020-07-22,GC.V.0,GC,1869.0
2020-07-22,GF.V.0,GF,143.45
2020-07-22,HE.V.0,HE,49.875
2020-07-22,HG.V.0,HG,2.918
2020-07-22,LE.V.0,LE,105.9
2020-07-22,PL.V.0,PL,962.7
2020-07-22,RB.V.0,RB,1.2593
2020-07-22,SI.V.0,SI,23.115
2020-07-22,ZC.V.0,ZC,334.75
2020-07-22,ZL.V.0,ZL,30.5
2020-07-22,ZM.V.0,ZM,294.4
2020-07-22,ZR.V.0,ZR,11.86
2020-07-22,ZS.V.0,ZS,895.5
2020-07-23,CL.V.0,CL,41.11
2020-07-23,GC.V.0,GC,1883.3
2020-07-23,GF.V.0,GF,143.1
2020-07-23,HE.V.0,HE,50.975
2020-07-23,HG.V.0,HG,2.922
2020-07-23,LE.V.0,LE,104.825
2020-07-23,PL.V.0,PL,949.5
2020-07-23,RB.V.0,RB,1.243
2020-07-23,SI.V.0,SI,22.77
2020-07-23,ZC.V.0,ZC,328.0
2020-07-23,ZL.V.0,ZL,30.36
2020-07-23,ZM.V.0,ZM,298.3
2020-07-23,ZR.V.0,ZR,11.84
2020-07-23,ZS.V.0,ZS,900.5
2020-07-24,CL.V.0,CL,41.34
2020-07-24,GC.V.0,GC,1900.3
2020-07-24,GF.V.0,GF,142.35
2020-07-24,HE.V.0,HE,50.1
2020-07-24,HG.V.0,HG,2.8945
2020-07-24,LE.V.0,LE,105.475
2020-07-24,PL.V.0,PL,955.0
2020-07-24,RB.V.0,RB,1.259
2020-07-24,SI.V.0,SI,22.975
2020-07-24,ZC.V.0,ZC,335.75
2020-07-24,ZL.V.0,ZL,30.31
2020-07-24,ZM.V.0,ZM,298.7
2020-07-24,ZR.V.0,ZR,11.805
2020-07-24,ZS.V.0,ZS,899.0
2020-07-26,CL.V.0,CL,41.1
2020-07-26,GC.V.0,GC,1910.8
2020-07-26,HG.V.0,HG,2.892
2020-07-26,PL.V.0,PL,967.2
2020-07-26,RB.V.0,RB,1.2527
2020-07-26,SI.V.0,SI,23.37
2020-07-27,CL.V.0,CL,41.72
2020-07-27,GC.V.0,GC,1959.3
2020-07-27,GF.V.0,GF,139.7
2020-07-27,HE.V.0,HE,50.85
2020-07-27,HG.V.0,HG,2.9165
2020-07-27,LE.V.0,LE,104.15
2020-07-27,PL.V.0,PL,995.8
2020-07-27,RB.V.0,RB,1.2517
2020-07-27,SI.V.0,SI,25.68
2020-07-27,ZC.V.0,ZC,334.5
2020-07-27,ZL.V.0,ZL,30.15
2020-07-27,ZM.V.0,ZM,301.4
2020-07-27,ZR.V.0,ZR,11.635
2020-07-27,ZS.V.0,ZS,899.5
2020-07-28,CL.V.0,CL,41.13
2020-07-28,GC.V.0,GC,1949.7
2020-07-28,GF.V.0,GF,141.7
2020-07-28,HE.V.0,HE,50.6
2020-07-28,HG.V.0,HG,2.9095
2020-07-28,LE.V.0,LE,105.5
2020-07-28,PL.V.0,PL,987.7
2020-07-28,RB.V.0,RB,1.2276
2020-07-28,SI.V.0,SI,24.305
2020-07-28,ZC.V.0,ZC,330.0
2020-07-28,ZL.V.0,ZL,29.91
2020-07-28,ZM.V.0,ZM,297.5
2020-07-28,ZR.V.0,ZR,11.445
2020-07-28,ZS.V.0,ZS,887.75
2020-07-29,CL.V.0,CL,41.27
2020-07-29,GC.V.0,GC,1959.3
2020-07-29,GF.V.0,GF,142.75
2020-07-29,HE.V.0,HE,49.8
2020-07-29,HG.V.0,HG,2.929
2020-07-29,LE.V.0,LE,106.35
2020-07-29,PL.V.0,PL,959.0
2020-07-29,RB.V.0,RB,1.2148
2020-07-29,SI.V.0,SI,24.33
2020-07-29,ZC.V.0,ZC,326.25
2020-07-29,ZL.V.0,ZL,30.09
2020-07-29,ZM.V.0,ZM,295.8
2020-07-29,ZR.V.0,ZR,11.375
2020-07-29,ZS.V.0,ZS,886.25
2020-07-30,CL.V.0,CL,40.29
2020-07-30,GC.V.0,GC,1950.6
2020-07-30,GF.V.0,GF,144.6
2020-07-30,HE.V.0,HE,48.025
2020-07-30,HG.V.0,HG,2.921
2020-07-30,LE.V.0,LE,106.875
2020-07-30,PL.V.0,PL,920.3
2020-07-30,RB.V.0,RB,1.205
2020-07-30,SI.V.0,SI,23.62
2020-07-30,ZC.V.0,ZC,326.5
2020-07-30,ZL.V.0,ZL,30.22
2020-07-30,ZM.V.0,ZM,298.1
2020-07-30,ZR.V.0,ZR,11.53
2020-07-30,ZS.V.0,ZS,888.75
2020-07-31,CL.V.0,CL,40.43
2020-07-31,GC.V.0,GC,1973.3
2020-07-31,GF.V.0,GF,145.575
2020-07-31,HE.V.0,HE,49.45
2020-07-31,HG.V.0,HG,2.8595
2020-07-31,LE.V.0,LE,107.925
2020-07-31,PL.V.0,PL,919.7
2020-07-31,RB.V.0,RB,1.1779
2020-07-31,SI.V.0,SI,24.63
2020-07-31,ZC.V.0,ZC,326.0
2020-07-31,ZL.V.0,ZL,30.75
2020-07-31,ZM.V.0,ZM,290.8
2020-07-31,ZR.V.0,ZR,11.6
2020-07-31,ZS.V.0,ZS,892.5
2020-08-02,CL.V.0,CL,40.17
2020-08-02,GC.V.0,GC,1998.8
2020-08-02,HG.V.0,HG,2.8515
2020-08-02,PL.V.0,PL,922.0
2020-08-02,RB.V.0,RB,1.1681
2020-08-02,SI.V.0,SI,24.745
2020-08-03,CL.V.0,CL,40.66
2020-08-03,GC.V.0,GC,1991.8
2020-08-03,GF.V.0,GF,147.075
2020-08-03,HE.V.0,HE,48.575
2020-08-03,HG.V.0,HG,2.9175
2020-08-03,LE.V.0,LE,108.175
2020-08-03,PL.V.0,PL,937.5
2020-08-03,RB.V.0,RB,1.2038
2020-08-03,SI.V.0,SI,24.4
2020-08-03,ZC.V.0,ZC,328.75
2020-08-03,ZL.V.0,ZL,31.34
2020-08-03,ZM.V.0,ZM,295.4
2020-08-03,ZR.V.0,ZR,11.61
2020-08-03,ZS.V.0,ZS,895.25
2020-08-04,CL.V.0,CL,41.55
2020-08-04,GC.V.0,GC,2048.3
2020-08-04,GF.V.0,GF,146.55
2020-08-04,HE.V.0,HE,49.125
2020-08-04,HG.V.0,HG,2.905
2020-08-04,LE.V.0,LE,107.525
2020-08-04,PL.V.0,PL,957.1
2020-08-04,RB.V.0,RB,1.2127
2020-08-04,SI.V.0,SI,26.475
2020-08-04,ZC.V.0,ZC,320.5
2020-08-04,ZL.V.0,ZL,31.06
2020-08-04,ZM.V.0,ZM,291.0
2020-08-04,ZR.V.0,ZR,11.55
2020-08-04,ZS.V.0,ZS,881.5
2020-08-05,CL.V.0,CL,42.22
2020-08-05,GC.V.0,GC,2051.2
2020-08-05,GF.V.0,GF,146.6
2020-08-05,HE.V.0,HE,49.225
2020-08-05,HG.V.0,HG,2.918
2020-08-05,LE.V.0,LE,107.775
2020-08-05,PL.V.0,PL,991.1
2020-08-05,RB.V.0,RB,1.2266
2020-08-05,SI.V.0,SI,27.035
2020-08-05,ZC.V.0,ZC,322.5
2020-08-05,ZL.V.0,ZL,31.08
2020-08-05,ZM.V.0,ZM,290.1
2020-08-05,ZR.V.0,ZR,11.665
2020-08-05,ZS.V.0,ZS,878.25
2020-08-06,CL.V.0,CL,42.08
2020-08-06,GC.V.0,GC,2082.0
2020-08-06,GF.V.0,GF,145.875
2020-08-06,HE.V.0,HE,49.35
2020-08-06,HG.V.0,HG,2.9145
2020-08-06,LE.V.0,LE,107.075
2020-08-06,PL.V.0,PL,1026.1
2020-08-06,RB.V.0,RB,1.2319
2020-08-06,SI.V.0,SI,29.83
2020-08-06,ZC.V.0,ZC,323.75
2020-08-06,ZL.V.0,ZL,31.3
2020-08-06,ZM.V.0,ZM,288.4
2020-08-06,ZR.V.0,ZR,11.47
2020-08-06,ZS.V.0,ZS,878.0
2020-08-07,CL.V.0,CL,41.6
2020-08-07,GC.V.0,GC,2046.1
2020-08-07,GF.V.0,GF,145.3
2020-08-07,HE.V.0,HE,51.075
2020-08-07,HG.V.0,HG,2.7905
2020-08-07,LE.V.0,LE,106.525
2020-08-07,PL.V.0,PL,982.0
2020-08-07,RB.V.0,RB,1.2135
2020-08-07,SI.V.0,SI,28.4
2020-08-07,ZC.V.0,ZC,321.0
2020-08-07,ZL.V.0,ZL,30.77
2020-08-07,ZM.V.0,ZM,287.0
2020-08-07,ZR.V.0,ZR,11.52
2020-08-07,ZS.V.0,ZS,869.25
2020-08-09,CL.V.0,CL,41.61
2020-08-09,GC.V.0,GC,2037.2
2020-08-09,HG.V.0,HG,2.7925
2020-08-09,PL.V.0,PL,983.8
2020-08-09,RB.V.0,RB,1.2135
2020-08-09,SI.V.0,SI,28.245
2020-08-10,CL.V.0,CL,42.03
2020-08-10,GC.V.0,GC,2038.2
2020-08-10,GF.V.0,GF,145.65
2020-08-10,HE.V.0,HE,53.875
2020-08-10,HG.V.0,HG,2.8655
2020-08-10,LE.V.0,LE,107.45
2020-08-10,PL.V.0,PL,1004.7
2020-08-10,RB.V.0,RB,1.2344
2020-08-10,SI.V.0,SI,29.21
2020-08-10,ZC.V.0,ZC,323.5
2020-08-10,ZL.V.0,ZL,30.77
2020-08-10,ZM.V.0,ZM,289.9
2020-08-10,ZR.V.0,ZR,11.75
2020-08-10,ZS.V.0,ZS,873.75
2020-08-11,CL.V.0,CL,41.6
2020-08-11,GC.V.0,GC,1919.1
2020-08-11,GF.V.0,GF,146.775
2020-08-11,HE.V.0,HE,51.825
2020-08-11,HG.V.0,HG,2.8515
2020-08-11,LE.V.0,LE,108.375
2020-08-11,PL.V.0,PL,942.6
2020-08-11,RB.V.0,RB,1.2088
2020-08-11,SI.V.0,SI,25.0
2020-08-11,ZC.V.0,ZC,323.75
2020-08-11,ZL.V.0,ZL,30.54
2020-08-11,ZM.V.0,ZM,289.7
2020-08-11,ZR.V.0,ZR,11.715
2020-08-11,ZS.V.0,ZS,873.75
2020-08-12,CL.V.0,CL,42.54
2020-08-12,GC.V.0,GC,1932.1
2020-08-12,GF.V.0,GF,148.475
2020-08-12,HE.V.0,HE,51.65
2020-08-12,HG.V.0,HG,2.886
2020-08-12,LE.V.0,LE,109.9
2020-08-12,PL.V.0,PL,948.7
2020-08-12,RB.V.0,RB,1.2415
2020-08-12,SI.V.0,SI,25.72
2020-08-12,ZC.V.0,ZC,327.25
2020-08-12,ZL.V.0,ZL,31.53
2020-08-12,ZM.V.0,ZM,290.0
2020-08-12,ZR.V.0,ZR,11.84
2020-08-12,ZS.V.0,ZS,883.5
2020-08-13,CL.V.0,CL,42.47
2020-08-13,GC.V.0,GC,1965.5
2020-08-13,GF.V.0,GF,147.5
2020-08-13,HE.V.0,HE,52.45
2020-08-13,HG.V.0,HG,2.801
2020-08-13,LE.V.0,LE,110.35
2020-08-13,PL.V.0,PL,977.9
2020-08-13,RB.V.0,RB,1.2521
2020-08-13,SI.V.0,SI,27.575
2020-08-13,ZC.V.0,ZC,338.5
2020-08-13,ZL.V.0,ZL,31.15
2020-08-13,ZM.V.0,ZM,298.9
2020-08-13,ZR.V.0,ZR,11.755
2020-08-13,ZS.V.0,ZS,899.0
2020-08-14,CL.V.0,CL,42.23
2020-08-14,GC.V.0,GC,1953.7
2020-08-14,GF.V.0,GF,146.7
2020-08-14,HE.V.0,HE,53.075
2020-08-14,HG.V.0,HG,2.8635
2020-08-14,LE.V.0,LE,110.125
2020-08-14,PL.V.0,PL,960.8
2020-08-14,RB.V.0,RB,1.2488
2020-08-14,SI.V.0,SI,26.545
2020-08-14,ZC.V.0,ZC,337.75
2020-08-14,ZL.V.0,ZL,31.17
2020-08-14,ZM.V.0,ZM,297.9
2020-08-14,ZR.V.0,ZR,11.875
2020-08-14,ZS.V.0,ZS,898.0
2020-08-16,CL.V.0,CL,42.3
2020-08-16,GC.V.0,GC,1943.0
2020-08-16,HG.V.0,HG,2.8525
2020-08-16,PL.V.0,PL,959.1
2020-08-16,RB.V.0,RB,1.2791
2020-08-16,SI.V.0,SI,26.245
2020-08-17,CL.V.0,CL,42.76
2020-08-17,GC.V.0,GC,1992.4
2020-08-17,GF.V.0,GF,144.35
2020-08-17,HE.V.0,HE,53.55
2020-08-17,HG.V.0,HG,2.9065
2020-08-17,LE.V.0,LE,109.85
2020-08-17,PL.V.0,PL,968.4
2020-08-17,RB.V.0,RB,1.2695
2020-08-17,SI.V.0,SI,27.475
2020-08-17,ZC.V.0,ZC,344.5
2020-08-17,ZL.V.0,ZL,31.43
2020-08-17,ZM.V.0,ZM,305.5
2020-08-17,ZR.V.0,ZR,11.975
2020-08-17,ZS.V.0,ZS,915.0
2020-08-18,CL.V.0,CL,42.69
2020-08-18,GC.V.0,GC,2014.4
2020-08-18,GF.V.0,GF,145.725
2020-08-18,HE.V.0,HE,51.35
2020-08-18,HG.V.0,HG,2.98
2020-08-18,LE.V.0,LE,110.325
2020-08-18,PL.V.0,PL,976.8
2020-08-18,RB.V.0,RB,1.2632
2020-08-18,SI.V.0,SI,28.01
2020-08-18,ZC.V.0,ZC,341.75
2020-08-18,ZL.V.0,ZL,31.89
2020-08-18,ZM.V.0,ZM,302.6
2020-08-18,ZR.V.0,ZR,11.925
2020-08-18,ZS.V.0,ZS,913.5
2020-08-19,CL.V.0,CL,42.75
2020-08-19,GC.V.0,GC,1935.2
2020-08-19,GF.V.0,GF,146.4
2020-08-19,HE.V.0,HE,52.75
2020-08-19,HG.V.0,HG,2.992
2020-08-19,LE.V.0,LE,110.85
2020-08-19,PL.V.0,PL,942.0
2020-08-19,RB.V.0,RB,1.2178
2020-08-19,SI.V.0,SI,26.735
2020-08-19,ZC.V.0,ZC,339.25
2020-08-19,ZL.V.0,ZL,31.95
2020-08-19,ZM.V.0,ZM,302.4
2020-08-19,ZR.V.0,ZR,12.24
2020-08-19,ZS.V.0,ZS,913.25
2020-08-20,CL.V.0,CL,42.92
2020-08-20,GC.V.0,GC,1960.7
2020-08-20,GF.V.0,GF,146.025
2020-08-20,HE.V.0,HE,55.475
2020-08-20,HG.V.0,HG,2.9965
2020-08-20,LE.V.0,LE,109.4
2020-08-20,PL.V.0,PL,934.2
2020-08-20,RB.V.0,RB,1.2349
2020-08-20,SI.V.0,SI,27.55
2020-08-20,ZC.V.0,ZC,339.25
2020-08-20,ZL.V.0,ZL,31.48
2020-08-20,ZM.V.0,ZM,300.6
2020-08-20,ZR.V.0,ZR,12.34
2020-08-20,ZS.V.0,ZS,905.25
2020-08-21,CL.V.0,CL,42.25
2020-08-21,GC.V.0,GC,1947.4
2020-08-21,GF.V.0,GF,145.0
2020-08-21,HE.V.0,HE,54.2
2020-08-21,HG.V.0,HG,2.9265
2020-08-21,LE.V.0,LE,109.05
2020-08-21,PL.V.0,PL,926.3
2020-08-21,RB.V.0,RB,1.2055
2020-08-21,SI.V.0,SI,26.885
2020-08-21,ZC.V.0,ZC,341.0
2020-08-21,ZL.V.0,ZL,31.68
2020-08-21,ZM.V.0,ZM,297.1
2020-08-21,ZR.V.0,ZR,12.36
2020-08-21,ZS.V.0,ZS,903.75
2020-08-23,CL.V.0,CL,42.43
2020-08-23,GC.V.0,GC,1942.5
2020-08-23,HG.V.0,HG,2.927
2020-08-23,PL.V.0,PL,925.0
2020-08-23,RB.V.0,RB,1.2257
2020-08-23,SI.V.0,SI,26.655
2020-08-24,CL.V.0,CL,42.5
2020-08-24,GC.V.0,GC,1936.1
2020-08-24,GF.V.0,GF,143.025
2020-08-24,HE.V.0,HE,54.45
2020-08-24,HG.V.0,HG,2.927
2020-08-24,LE.V.0,LE,108.0
2020-08-24,PL.V.0,PL,927.0
2020-08-24,RB.V.0,RB,1.2677
2020-08-24,SI.V.0,SI,26.68
2020-08-24,ZC.V.0,ZC,345.5
2020-08-24,ZL.V.0,ZL,31.91
2020-08-24,ZM.V.0,ZM,297.5
2020-08-24,ZR.V.0,ZR,12.29
2020-08-24,ZS.V.0,ZS,906.75
2020-08-25,CL.V.0,CL,43.38
2020-08-25,GC.V.0,GC,1936.1
2020-08-25,GF.V.0,GF,143.225
2020-08-25,HE.V.0,HE,56.0
2020-08-25,HG.V.0,HG,2.942
2020-08-25,LE.V.0,LE,108.75
2020-08-25,PL.V.0,PL,938.8
2020-08-25,RB.V.0,RB,1.2704
2020-08-25,SI.V.0,SI,26.585
2020-08-25,ZC.V.0,ZC,354.0
2020-08-25,ZL.V.0,ZL,32.27
2020-08-25,ZM.V.0,ZM,299.8
2020-08-25,ZR.V.0,ZR,12.08
2020-08-25,ZS.V.0,ZS,920.25
2020-08-26,CL.V.0,CL,43.41
2020-08-26,GC.V.0,GC,1961.7
2020-08-26,GF.V.0,GF,142.075
2020-08-26,HE.V.0,HE,55.575
2020-08-26,HG.V.0,HG,2.9795
2020-08-26,LE.V.0,LE,107.0
2020-08-26,PL.V.0,PL,945.3
2020-08-26,RB.V.0,RB,1.2666
2020-08-26,SI.V.0,SI,27.57
2020-08-26,ZC.V.0,ZC,354.75
2020-08-26,ZL.V.0,ZL,32.49
2020-08-26,ZM.V.0,ZM,299.6
2020-08-26,ZR.V.0,ZR,12.31
2020-08-26,ZS.V.0,ZS,924.5
2020-08-27,CL.V.0,CL,42.95
2020-08-27,GC.V.0,GC,1933.8
2020-08-27,GF.V.0,GF,141.25
2020-08-27,HE.V.0,HE,55.725
2020-08-27,HG.V.0,HG,2.9785
2020-08-27,LE.V.0,LE,106.375
2020-08-27,PL.V.0,PL,932.2
2020-08-27,RB.V.0,RB,1.2115
2020-08-27,SI.V.0,SI,27.035
2020-08-27,ZC.V.0,ZC,357.75
2020-08-27,ZL.V.0,ZL,33.46
2020-08-27,ZM.V.0,ZM,302.9
2020-08-27,ZR.V.0,ZR,12.575
2020-08-27,ZS.V.0,ZS,940.75
2020-08-28,CL.V.0,CL,42.93
2020-08-28,GC.V.0,GC,1972.6
2020-08-28,GF.V.0,GF,140.0
2020-08-28,HE.V.0,HE,53.575
2020-08-28,HG.V.0,HG,3.0105
2020-08-28,LE.V.0,LE,105.1
2020-08-28,PL.V.0,PL,940.7
2020-08-28,RB.V.0,RB,1.2467
2020-08-28,SI.V.0,SI,27.605
2020-08-28,ZC.V.0,ZC,360.0
2020-08-28,ZL.V.0,ZL,33.18
